;URL;Osoite;Alue;Myyntihinta;Velaton hinta;Pinta-ala;Neliöhinta;Rahoitusvastike;Hoitovastike;Yhtiövastike;Muut kustannukset;Kerros;Huonekokoonpano;Huoneet;Vapautuminen;Parveke;Kylpyhuoneen varusteet;Sauna;Taloyhtiössä sauna;Säilytystilat;Näkymät;Tulevat remontit;Tehdyt remontit;Infoteksti
450;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15013078;Teivaalantie 5 a A 24, Lielahti, Tampere;Lielahti;49 500 €;164 300 €;38 m²;4 323,68 € / m;98,40 € / kk;144,40 € / kk;;;3 / 6;2h+kt;2;Arviolta 11/2020;Kyllä;;Ei;;;;;;"Ihastu uuden kodin avaraan pohjaratkaisuun ja valoisuuteen. Kauniin olohuoneen, ruokailutilan ja keittiön yhdistelmästä avautuu ovi hulppean kokoiselle länsiparvekkeelle, josta on iloa ympäri vuoden. 38.0 m2 kaksio kutsuu viihtymään. Kaikki palaset ovat kohdallaan tässä kolmannen kerroksen kauniissa Lielahden Valon asunnossa A24.

 Valoisa koti avautuu kokonaisuudessaan nähtäväksi jo eteisessä. Eteistä hallitsee tyylikäs Elfa-säilytysjärjestelmä tilaa säästävine peililiukuovineen. Eteisestä on myös käynti erilliseen vaatehuoneeseen. Kookkaat ikkunat tuovat runsaasti päivänvaloa kodin sydämeen, olohuoneen ja keittotilan sopuisaan yhdistelmään. Makuuhuone on mitoitettu 120 cm levyiselle sängylle ja levollisen huoneen yhtenäiset seinät antavat monia mahdollisuuksia persoonalliseen sisustamiseen.

 Sisustussuunnittelijamme on valinnut tähän kotiin modernin sisustustyylin vaaleine pintoineen ja hillityn tyylikkäine kalusteineen. Puustellin keittiön kaapistot ovat valkoiset ja työtaso tumma. Kaapistojen välitila on valkoiseksi taustamaalattu lasilevy.  Boschin integroidut kalusteet kuten astianpesukone, kalusteuuni ja -mikro kuuluvat vakiovarusteisiin. Raikkaan vaaleansävyinen lattia viimeistelee kodikkaan kokonaisuuden. Moderni tyyli tarjoaa neutraalin tyylikkään pohjan, jota on helppo maustaa oman maun mukaan.

 Avaa ovi olohuoneesta ja astu isolle lasitetulle länsiparvekkeelle. Parveke on kuin luotu kaupunkiviljelijän tarpeisiin, rentoon yhdessäoloon ja nautinnollisiin ruokahetkiin.

 Kylpyhuoneen ilme on raikas ja moderni.  Seinä-WC, suihkunurkkaus kääntyvillä lasiovilla, tilavaraus pesukoneelle ja pyykkikaappi tekevät pesutiloista käytännölliset ja viihtyisät.

 Lielahden Valon kotikorttelissa on panostettu viihtyvyyteen ja monipuolisiin yhteistiloihin. Saunassa ja vilvoitteluterassilla on ihana rentoutua. Omalla suojaisalla korttelipihalla voi grillailla ja kasvattaa istutuslaatikoissa omat yrtit ja salaatit. Postin automaatti, pesupiste koirantassuille tai lastenvaunuille sekä autonpesupaikka helpottavat arjen sujuvuutta. Yhteiseksi iloksi asukkaille tulee myös monikäyttöinen korttelitupa ja verstas työkaluineen.

 Osakkeina myytäviä autopaikkoja löytyy sekä katoksen alta että pihalta. Jokaisella autopaikalla on lämpöpistoke valmiina. Olethan yhteydessä asuntomyyntiimme, niin kerromme lisää."
451;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15521467;Aapelinraitti 3 B, Haapalinna, Tampere;Haapalinna;142 000 €;142 000 €;61 m²;2 327,87 € / m;;274,50 € / kk;274,50 € / kk;;1 / 5;2h+k+s+wc+parveke;2;heti;Kyllä;Pesutilojen kuvaus: Remontoitu 2019 Varustus: pesukoneliitäntä, suihku. Erillisen WC:n kuvaus: remontoitu 2019 Varustus: peilikaappi.;Kyllä;;kellarikomero;;2020 ikkunoiden ja parvekeovien tiivisteet, 2020 yleistentilojen sähköistys, 2020, porrashuoneiden ja yleistentilojen kunnostus, 2020 lukituksen uusiminen, 2020 vesikattorakenteiden korjauksia, 2021 julkisivun betonipintojen maalaus, 2021paineenalennusventtiilit (lämmitusjärj.), 2021 sadevesikaivot, 2021 viemärien tarkastus ja huuhtelu, 2021 rakennusautomaation säätö ja tarkastus, 2022 ilmanvaihdon puhdistus ja säätö, 2022 korvausilma venttiilien suodattimet, 2023 vesikaton uusiminen, 2023 ilmanvaihtojärjestelmä.;2019 kylpyhuoneiden uusiminen, 2019vesijohtojen uusiminen, 2019 piha-alueen rakenteet ja rakennelmat ym, 2019 sähköjärjestelmien määräaikaistarkastus, 2019 Pihavalaisimet, 2019 vesijohtojen uusiminen, 2018 lämmönjaon uusiminen, 2018 LVI-suunnittelu (käyttövesiputket), 2018 Kuntoarvio/-tutkimus, 2009 IV-kanavien puhdistus ja säätö, 2007 saneerattu säätölaitteisto/automaatio-alakeskus, 2007 parvekelaattojen pinnoitus;"Tervetuloa Haapalinnankylään, muuttovalmiiseen kaksioon.

Yhtiössä on valmistunut käyttövesiputkistosaneeraus ja kylpyhuoneet on uusittu. 

Haapalinnankylästä on matkaa Tampereen keskustaan noin 6 km. Haapalinna on mukava ja rauhallinen alue, jossa asuu paljon lapsiperheitä.  Alueelta on hyvät bussiyhteydet keskustaan. Haapalinnassa on hyvät ulkoilumahdollisuudet, sillä alueen vieressä sijaitsee puistoja sekä Vaakkolammi. Kaupunginosasta pääsee liikkumaan nopeasti omalla autolla, sillä se sijaitsee aivan Porintien vieressä.

Nyt myynnissä olevassa kodissa kylpyhuone/sauna ja erillinen wc on remontoitu 2019. Huoneisto on vaaleasävyinen ja huoneet tilavia. Keittiöön mahtuu ruokapöytä. Tilava parveke on korttelin sisäpihan puolella ilta-auringon suuntaan.

Huoneistossa on vaatehuone ja kaapistot. Sekä irtaimistovarasto kuuluu huoneistolle. Urheiluvälinevarasto on asukkaiden käytössä.

Huoneisto on heti vapaa ja myydään velattomana. Isännöitsijäntodistuksessa mainitusta  22947,14€ yhtiölainaosuudesta vastaa myyjä.
 
Järjestämme tällä hetkellä asunnossa vain yksityisesittelyjä. Olethan yhteydessä välittäjään."
452;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15520834;Kraatarinkatu 15 A, Haapalinna, Tampere;Haapalinna;127 768,10 €;139 000 €;58,5 m²;2 376,07 € / m;77,46 € / kk;228,50 € / kk;305,96 € / kk;"Muut maksut: Vesimaksuennakko 20€/hlö/kk. Vesitariffit 2019; kylmä 3,67 / m3, lämmin 7,94 m3. Tasaus 2 kertaa vuodessa. Tietoliikenne vastike 9,20€ / huoneisto / kk..";4 / 5;2h+k+s;2;heti;Kyllä;Varustus: suihkuseinä, pesukoneliitäntä, lattialämmitys, wc-istuin, suihku, peili.;Kyllä;;kellarikomero;;;Julkisivumaalaus 2000, Lämmönvaihdin 2007, porraskäytävien maalaus 2008. vesikaton korjaus 2011, autotallien ja jätehuoneen ovien uusiminen 2015, käyttövesiputkisto, vesimittarit, tietoliikennekaapelointi, viemärien huuhtelu, koneellinen kuivaushuone ja ovipuhelimet 2019;"4/5 kerroksen heti vapaa kaksio.

Saunallinen ja parvekkeellinen perussiisti huoneisto, jossa mm. käyttövesiputkiremontti valmistunut viime vuonna. Vaaleat ajattomat pintamateriaalit. Sopii hyvin vaikkapa ensiasunnoksi tai sijoittajalle.

Keskustaan kulkee varsin helposti, bussiaikatauluja ei tarvitse paljon vilkuilla, siltä vierestä kulkee useat linjat keskustaan päin. Vieressä parikin lähikauppaa ja Lielahden marketit lähellä.

Tervetuloa tutustumaan paikan päälle!

Lisätiedot ja esittelyt:

Reinola LKV
044 258 4428
sanni.reinola@remax.fi"
453;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15519806;Tampellan esplanadi 19 A, Ranta-Tampella, Tampere;Ranta-Tampella;93 540 €;313 180 €;44 m²;7 117,73 € / m;316,54 € / kk;189,20 € / kk;505,74 € / kk;Yhtiölainan (Tampereen Seudun Osuuspankki) laina-aika on 25 vuotta kohteen valmistumisesta. Laina on sidottu 12kk:n Euriboriin, marginaali 0,90%. Rakennusajan jälkeen kolme ensimmäistä vuotta ovat lyhennysvapaita. Lyhennystä voidaan kerätä aikaisemmin, jotta tarvittavat varat ovat yhtiön tilillä, kun ne on suoritettava pankille. Rahoitusvastike on arvio ja sisältää vain koron osuuden. Arvioitu rahoitusvastike (koron osuus+lyhennys) on 1 143,42€. Hoitovastikearvio on 4,30/m2/kk. KTV- ja laajakaistavastikearvio on 10€/asuinhuoneisto/kk.;6 / 9;2h, kt;2;;Kyllä;Suihku, peilikaappi, allaskaappi, pesukoneliitäntä.;Ei;;Irtaimistovarasto;;;;"Tervetuloa malliasunnon (3h+k+s, 76,5m2) esittelyyn sunnuntaina 8.3.2020 kello 12.00-12.30. 

Haluatko nähdä muita yhtiön huoneistoja paikanpäällä? Ota yhteyttä välittäjään sopiaksesi yksityisnäytön.

Omatonttinen taloyhtiö Ranta-Tampellassa!

Ranta-Tampellan Puistokortteliin huippusijainnille valmistuu arviolta kesällä 2020 Asunto Oy Tampereen Espanranta. Espanranta tarjoaa mitä mainointa kaupunkiasumista kaikkiin tarpeisiin. Näsijärven naapurissa sijaitseva arvokoti on arjen käytännöllinen tukikohta, josta liikkuu niin työhön, asioille, kuin huvituksiinkin. 

Espanrantaan kohoaa 9-kerroksinen talo, johon rakennetaan 55 asuntoa käytännöllisistä kaupunkiyksiöistä saunallisiin kolmioihin. Talo sijaitsee omalla tontilla, ja se sijoittuu Ranta-Tampellan alueelle avarien järvinäkymien ääreen, aivan Soukkapuiston ja Massunlahdenpuiston viheralueiden viereen. Alimman kerroksen asunnoissa luksuksena on lasitetut terassit omine pihoineen. Muiden kerrosten mukavuuksiin kuuluvat tilavat lasitetut parvekkeet. Pohjoispuolen kulmahuoneistojen suurista ikkunoista avautuu upeat maisemat Näsijärven rantaan. 

Ranta-Tampellassa asut ulkoilumahdollisuuksien ja kaikkien palveluiden äärellä. Särkänniemen huvipuistoon on matkaa vain muutama kilometri ja keskustakin sijaitsee kävelymatkan päässä. Ranta-Tampellan alueella on monia viihtyisiä ravintoloita ja kahviloita, sekä kolme lähikauppaa. 

Pihakannen alle rakentuu pysäköintihalli, josta on suora kulku talon ensimmäiseen kerrokseen. Lämmitysjärjestelmäksi tulee kaukolämpö, ja lämmönjako tapahtuu vesikiertoisella lattialämmityksellä. 

Pyydä välittäjiltämme lisätietoja!
Isto Matalamäki, p. 050 389 6804, isto.matalamaki@op.fi
Maiju Katajala, p. 050 389 6828, maiju.katajala@op.fi
Petra Linkohaka, p. 050 389 6807, petra.linkohaka@op.fi"
454;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15519805;Tampellan esplanadi 19 A, Ranta-Tampella, Tampere;Ranta-Tampella;80 360 €;269 060 €;36 m²;7 473,89 € / m;271,95 € / kk;154,80 € / kk;426,75 € / kk;Yhtiölainan (Tampereen Seudun Osuuspankki) laina-aika on 25 vuotta kohteen valmistumisesta. Laina on sidottu 12kk:n Euriboriin, marginaali 0,90%. Rakennusajan jälkeen kolme ensimmäistä vuotta ovat lyhennysvapaita. Lyhennystä voidaan kerätä aikaisemmin, jotta tarvittavat varat ovat yhtiön tilillä, kun ne on suoritettava pankille. Rahoitusvastike on arvio ja sisältää vain koron osuuden. Arvioitu rahoitusvastike (koron osuus+lyhennys) on 982,35€. Hoitovastikearvio on 4,30/m2/kk. KTV- ja laajakaistavastikearvio on 10€/asuinhuoneisto/kk.;5 / 9;2h, kt;2;;Kyllä;Suihku, peilikaappi, allaskaappi, pesukoneliitäntä.;Ei;;Irtaimistovarasto;;;;"Tervetuloa malliasunnon (3h+k+s, 76,5m2) esittelyyn sunnuntaina 8.3.2020 kello 12.00-12.30. 

Haluatko nähdä muita yhtiön huoneistoja paikanpäällä? Ota yhteyttä välittäjään sopiaksesi yksityisnäytön.

Omatonttinen taloyhtiö Ranta-Tampellassa!

Ranta-Tampellan Puistokortteliin huippusijainnille valmistuu arviolta kesällä 2020 Asunto Oy Tampereen Espanranta. Espanranta tarjoaa mitä mainointa kaupunkiasumista kaikkiin tarpeisiin. Näsijärven naapurissa sijaitseva arvokoti on arjen käytännöllinen tukikohta, josta liikkuu niin työhön, asioille, kuin huvituksiinkin. 

Espanrantaan kohoaa 9-kerroksinen talo, johon rakennetaan 55 asuntoa käytännöllisistä kaupunkiyksiöistä saunallisiin kolmioihin. Talo sijaitsee omalla tontilla, ja se sijoittuu Ranta-Tampellan alueelle avarien järvinäkymien ääreen, aivan Soukkapuiston ja Massunlahdenpuiston viheralueiden viereen. Alimman kerroksen asunnoissa luksuksena on lasitetut terassit omine pihoineen. Muiden kerrosten mukavuuksiin kuuluvat tilavat lasitetut parvekkeet. Pohjoispuolen kulmahuoneistojen suurista ikkunoista avautuu upeat maisemat Näsijärven rantaan. 

Ranta-Tampellassa asut ulkoilumahdollisuuksien ja kaikkien palveluiden äärellä. Särkänniemen huvipuistoon on matkaa vain muutama kilometri ja keskustakin sijaitsee kävelymatkan päässä. Ranta-Tampellan alueella on monia viihtyisiä ravintoloita ja kahviloita, sekä kolme lähikauppaa. 

Pihakannen alle rakentuu pysäköintihalli, josta on suora kulku talon ensimmäiseen kerrokseen. Lämmitysjärjestelmäksi tulee kaukolämpö, ja lämmönjako tapahtuu vesikiertoisella lattialämmityksellä. 

Pyydä välittäjiltämme lisätietoja!
Isto Matalamäki, p. 050 389 6804, isto.matalamaki@op.fi
Maiju Katajala, p. 050 389 6828, maiju.katajala@op.fi
Petra Linkohaka, p. 050 389 6807, petra.linkohaka@op.fi"
455;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15519499;Kalkun viertotie 1, Kalkku, Tampere;Kalkku;78 337,86 €;94 000 €;64 m²;1 468,75 € / m;92,26 € / kk;232,57 € / kk;324,83 € / kk;;2 / 7;2h,k,kph,vh,lasit.p.;2;15.5.2020;Kyllä;Kylpyhuone, suihku, pesukoneliitäntä, pesuallas, wc-istuin ja allaskaappi, peilikaappi;Ei;;Vaatehuone, kellarikomero, jäähdytetty kellari;puistomaiset;2020 Lämmönjakolaite- ja kiinteistöautomaatiosaneeraus/suunnitteluvaihe, 2021 lämmönjakolaite- ja kiinteistöautomaatiosaneeraus/toteutusvaihe, 2022 ilmastointijärjestelmien puhdistus ja säätö.;1994 vesikatteen uusiminen, 1997 elementtien uusiminen, 1999 käyttövesiputkien uusiminen, 2000-2001 parvekkeiden kunnostusta, 2003 ilmanvaihtokanavien puhdistus ja ilmamäärien säätö, laitteiden huolto, 2003 patteri- ja linjasäätöventtiilien uusiminen, tasapainotus, lämmönjakolaitteiden uusiminen, 2004 ulko-ovien uusiminen, 2005 ulko-ovien uusiminen, 2007 asbestikartoitus, 2007 käyttövesiputkien uusiminen vaihe 2, 2007 asbestikartoitus, 2008 peruskuntoarvion laatiminen, 2009 leikkivälineiden uusimista/kunnostusta, 2009 vesikaton huolto- ja korjauskartoitus, 2009 tonttivesijohdon uusiminen, 2010 talosaunan saneeraus, lämmitysverkoston tasapainotus, vesikatteen korjauksia, julkisivu- ja parvekerakenteiden kuntotutkumus, 2011 ikkunoiden ja parvekeovien uusiminen, uusittu molemmat poistokoneet ja niiden ohjauskeskus, elementtisaumojen uusiminen, 2012 ilmanvaihtokanavien puhdistus ja ilmamäärien säätö, laitteiden huolto, 2013 vesikaton huolto- ja korjauskartoitus, käyttövesijohtojen saneerauksen yhteydessäremontoitujen pesutilojen silikoni- yms. korjaukset, kartoitusraportin mukaiset kiireelliset korjaukset, jäähdytyslaitteen korjaus, valopainikkeiden vaihto, porraskäytävien maalaus, 2015 viemäreiden ja lämmitysjärjestelmien kuntotutkimus, hissien kuntoarvion laatiminen, 2016 julkisivusaneerauksen suunnittelu, 2018 hissien korjauksia, 2018-2019 julkisivu- ja pervekesaneeraus.;"Kalkun viertotien alun taloyhtiöistä paras! Talossa tehty juuri julkisivuremontti ja nyt on päältä kuin karamelli. 

Asunnossa uusittuna kylpyhuone vesijohtoremontin yhteydessä. Mukavasti tilaa ja siistit pinnat.

Asunnon pohjaratkaisu myös tosi kiva, sillä makuuhuone ja olohuone on tosi isoja ja antaa mahdollisuuden kalustella monella eri tavalla. Makuuhuone sisäpihan puolella.

Jos matkan varrella on vaatteita kertynyt reilusti, ei huolta sillä vaatehuonekin on normaalia isompi. Keittiössä puuhastelet mukavasti, koska sielläkin mahtuu hyvin kokkailemaan.

Aurinkoa voit ihailla omalta lasitetulta eteläparvekkeelta ja talvella Pyhäjärvikin hieman pilkistelee. Tässä mukava muuttovalmis Koti vaikka ensiasunnoksesi.

Ulkoilijalle sijainti on aivan unelma, sillä Mustavuoren ulkoilupolut lähtevät heti vierestä ja uudelleenelvytetty laskettelukeskuskin on kävelyetäisyydellä."
456;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15519404;Meesakatu 3 A, Niemenranta, Tampere;Niemenranta;86 876,98 €;215 000 €;55 m²;3 909,09 € / m;596,60 € / kk;236,50 € / kk;833,10 € / kk;Parkkipaikan maksut: 16.4 EUR/kk;2 / 6;2h+k+s;2;31.05.2020 mennessä;Kyllä;Pesutilojen kuvaus: Pesuhuone on reilun kokoinen ja tyylikkäästi laatoitettu. Varustus: suihkuseinä, pesukoneliitäntä, lattialämmitys, wc-istuin, suihku, peilikaappi.;Kyllä;;vaatehuone, kellarikomero;Keittiö, makuuhuone, parveke / etelä;;;"Nyt vapautumassa tilava oma tonttinen valoisa kaksio Niemenrannasta.
Asunto on kuin uusi ja todella siisti tilavalla tupakeittiöllä varustettu.
Omalla saunalla sekä laatoitukset ovat todella tyylikkäät.
Tässä osakkeessa on lunastettu tontti omaksi taloyhtiöltä.
Talo on +55- vuotialle tarkoitettu ja on valmistunut v.2017
Näsijärven läheisyys sekä hyvät ulkoilumaastot ovat aivan vieressä.
Bussilla pääset sujuvasti myös kulkemaan ja tulevaisuus mahdollistaa myös raitiovaunulla kulkemisen.
Asuntoyhtiössä on asukkaille käytössä sauna, uima-allas osasto, kuntosali, sekä päiväsali.
Lääkärin ja sairaanhoitajan palvelut  myös kätevästi  saatavilla Ikifit:in kautta.
Ohjatut vesijumppa ja kuntosali ryhmät kerran viikossa maksutta.

Esittelyt ja lisätiedot:
Jyrki Vuori
0452307955
jyrki.vuori@remax.fi"
457;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15518786;Mäkipäänkatu 28-30, Tammela, Tampere;Tammela;174 299,07 €;178 000 €;49 m²;3 632,65 € / m;54,21 € / kk;250,84 € / kk;305,05 € / kk;Pesutupa 5,00 / kk.;3 / 6;2h, kk, ph;2;myydään vuokrattuna;Ei;Suihku suihkuseinällä, wc-pytty, käsienpesuallas, pesukoneliitäntä.;Ei;;Kellarikomero, vinttikomero;pihalle, kadulle;Kiinteistön korjaustarveselvityksen mukaan (1-5 vuotta):  Tulevien korjaustarpeiden selvitys: Julkisivun kunnostaminen sekä saunan ja pasuhuoneiden kunnostaminen.;Patteri- ja linjaventtiilit uusittu 1992, vesikatto ja piha-alue 1995, rappauskorjauksia 1997, käyttövesi- ja viemärisaneeraus 2000-2001, huoneistoparvekkeiden saneeraus 2005, hissisaneeraus 2008, ikkunasaneeraus 2009, lukostot uusittu 2010, ilmanvaihdon nuohous ja säätö 2011, kuntoarvio 2011, sähkösaneerauksen suunnittelu 2012, sähkösaneeraus 2016, julkisivujen kuntotutkimus 2018, lämmönvaihdin uusittu 2019.;"Läpitalon kaksio Tammelan torin läheisyydestä!

Asunto Oy Akonlinna on rakennettu 1941 Aaltosen Kenkätehdas Osakeyhtiön työntekijöille, mistä taloyhtiön historiallinen nimikin tulee. Taloyhtiö sijaitsee keskeisellä paikalla lähellä kaikkea, samalla rauhallisella ja vehreällä puistoalueella. Vieressä Eemil Aaltosen puisto ja taloyhtiön sisällä viihtyisä sisäpiha. Taloyhtiössä on tehty paljon saneerauksia.

Tämä kolmannen kerroksen kaksio on Mäkipäänkadun puolella, käynti sekä kadulta, että sisäpihalta. Ovisummerit ovat sisäpihalla. Sisäpihalle pääset esimerkiksi Kyllikinkadun porttikongista. Asunnon keittiö ja sisäpinnat on remontoitu 2011. Asunto on nyt vuokrattuna, mutta vapautuu toukokuun alussa!"
458;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15516807;Tampellan esplanadi 3 A, Tampella, Tampere;Tampella;275 000 €;275 000 €;54,5 m²;5 045,87 € / m;0 € / kk;159,14 € / kk;159,14 € / kk;;7 / 8;2h, k, s, lasitettu parveke;2;Heti vapaa;Kyllä;Seinät ja lattia laatoitettu, suihku, peilikaappi, pesuallas, varaus pyykinpesutornille, pyykkikomero;Kyllä;;;;"Is.todistus: 2018-2019 Selvitykset keskitetyn jäähdytysjärjestelmän rakentamiseksi. Yhtiökokous päätti 23.5.2019 jatkaa selvitystä kaukoviilennyksen osalta.
2019 Lämmitysjärjestelmän takuukorjaukset.

PTS: 2018 Ilmanvaihto-ogelmien selvitys/korjaus jatkuu (takuutyö), havaittujen lämpövuotojen selvitys ja korjaus (takuutyö), kuntoarvio ja sitä seuraavat toimenpiteet, selvitys led valaistuksen kustannuksista ja säästöistä, käytävätilojen elävöittäminen ja korjausmaalaus. 2019-2020 Patteriverkoston tasapainotus- ja tarkistus, lukituksen päivitys ja yleinen turvallisuustarkastus. 2020 Pesukoneiden poistoletkujen tarkastus ja mahdollinen vaihto. 2021 Laaja kuntotutkimus ja PTS (Rakennuttajan 10-vuotis virhevastuu päättyy 2022)";"Is.todistus: 2014-2019 Ilmanvaihdon ongelmien selvitykset ja takuukorjaukset. 
2016-2019 Selvityksiä energian säästämiseksi ja uusiutuvan energian hyödyntämiseksi (mm. aurinkosähkö, porraskäytävien led-valaistus).
2017 suoritettu parvekelasien huolto.
2018 suoritettu aulan elävöittäminen.
2019 suoritettu kiinteistön kuntoarvio ja PTS.

PTS: 2016 Kameravalvontalaitteiden asennus, porraskäytävän huoltomaalauksia, lämpimän käyttöveden moottoriventtiilin vaihto, pihakannen vesieristeen korjaus kerhohuoneen kohdalla. 2017 Kuraeteisen lattiapinnoitteen korjaus, parvekelasien tarkistus/huolto ja korjaustyö.";TAMPELLAN YTIMESSÄ 7.KERROKSEN KAKSIO - EDULLISET ASUMISKULUT! Hyväkuntoinen 7. kerroksen toimiva huoneisto, josta on näkymät Tampellan esplanadille. Kivat tilaratkaisut, runsaasti säilytystilaa, komeroita, vaatehuone ja varastotila. Valkoisessa tupakeittiössä on kaikki tarpeellinen. Laatoitettu kylpyhuone, jossa on varaus pesutornille. 7.kerroksen valoisa lasitettu parveke lisää asumisviihtyisyyttä. Edulliset asumiskulut, hoitovastike 2,92€/m2. Oma tontti. Kävelyetäisyys keskustaan ja Näsijärven rantamaisemiin! Mahdollisuus ostaa tai vuokrata autohallipaikka. Lisätiedot ja esittelyaikavaraukset anne.hietala@veranta.fi, 044 7509670.
459;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15516685;Ranta-Tampellan katu 12 A 48, 109, Tampere;109;94 950 €;316 500 €;45 m²;7 033,33 € / m;1 009,64 € / kk;171 € / kk;1 180,64 € / kk;;8 / 9;2H+KT+S;2;;Kyllä;;Kyllä;;;;;;"Kanavan varrella – Tutustu Tampereen Ranta-Tampellan Kaplaniin

Huomaathan, että visualisoinnit sekä mallisisustetun huoneiston kuvat eivät välttämättä ole tästä asunnosta. Kuvat ovat tästä kohteesta ja aina suuntaa antavia. Asunnon pohjakuvasta näet tämän huoneiston. Kysy lisää asuntomyyjältämme! 

Tampereen Ranta-Tampellaan rakennetaan nyt unelmia, jotka harvoin toteutuvat. Täällä paistatellaan päivää helteen lämmittämällä uimarannalla ja heitetään talviturkit kanavan raikkaassa järvivedessä, nautitaan kahvit retkikupista laiturilla ja lähdetään illaksi keskustaan syömään. As. Oy Ranta-Tampellan Kaplanissa asut modernissa kodissa kanavan varrella – omassa rauhassa mutta lähellä kaikkea. Omalle tontille rakentuvassa, yhdeksänkerroksisessa Kaplanissa on yhteensä 52 asuntoa, joissa on huoneita yhdestä kolmeen. Näissä toimivissa ja hyvinvarustelluissa kodeissa asuminen on helppoa ja arjessa on välimerellisen lomakohteen leppoisaa tunnelmaa. Kanavakorttelin viihtyisä sisäpiha kohoaa kävelykatujen yläpuolelle, suojaan katseilta ja tuulelta. 

Talon alimmassa kerroksessa on vilvoitteluterassillinen yhteissauna ja naapuriin hieman myöhemmin rakentuvasta avantosaunasta pääsee muutamalla askeleella kanavan virkistävään veteen. Asukkaiden käytössä on myös yhteisiä sup-lautoja, jotka pääsevät käyttöön pihan eteen aukeavassa kanavassa.   

Pienellä omarahoitusosuudella kiinni uuteen kotiin! Kodin myyntihinta on pienimmillään 30 % sen velattomasta hinnasta, loput kattaa yhtiölaina. Myyntihinnasta 25 % maksetaan kaupantekohetkellä ja 75 % valmistumisen yhteydessä. Loppuosa velattomasta hinnasta on yhtiölainaa, jota maksetaan kuukausittain rahoitusvastikkeen muodossa. Yhtiölainaa voi myös halutessaan maksaa pois asunnon valmistumisen yhteydessä. 

Lue lisää: skanska.fi/kaplan"
